"","BNTI","RC","Seasonal"
"5479",1.10881524701005,0.74,"Spring"
"5480",20.7299038164202,1,"Spring"
"5481",2.78449648245444,0.98,"Spring"
"5482",4.77309236834598,0.98,"Spring"
"5483",11.6169406131476,1,"Spring"
"5508",3.29321847261092,1,"Spring"
"5509",10.6395772699936,1,"Spring"
"5510",19.2729297157691,1,"Spring"
"5511",73.5705077558186,1,"Spring"
"5512",8.5656738942791,1,"Spring"
"5513",12.1477031683069,1,"Spring"
"5514",0.912121048083151,0.9,"Spring"
"5515",3.57662253580435,0.96,"Spring"
"5516",11.6163723225435,1,"Spring"
"5535",-0.369308856149652,-0.14,"Spring"
"5536",1.25971347585444,0.86,"Spring"
"5537",0.0870507430044177,0.36,"Spring"
"5538",1.81489032801554,0.88,"Spring"
"5539",0.735082693733766,0.58,"Spring"
"5540",3.78367619557965,0.96,"Spring"
"5541",12.726368243112,1,"Spring"
"5542",24.4102482537856,1,"Spring"
"5543",12.4293490957867,1,"Spring"
"5565",22.2033372025628,1,"Spring"
"5566",6.46166979298817,1,"Spring"
"5567",9.18290222051963,1,"Spring"
"5568",18.7847777246166,1,"Spring"
"5569",7.57653964529305,1,"Spring"
"5570",14.2261417178666,1,"Spring"
"5589",2.05579726372297,0.88,"Spring"
"5590",10.8713692580657,1,"Spring"
"5591",3.82339753176052,1,"Spring"
"5592",0.762619878633302,0.74,"Spring"
"5593",-0.364123174985611,-0.14,"Spring"
"5594",0.682729315849852,0.62,"Spring"
"5595",0.422591546494878,0.36,"Spring"
"5596",1.33424981215282,0.82,"Spring"
"5597",0.013620606277156,0.2,"Spring"
"5621",2.7999524786418,0.96,"Spring"
"5622",6.08987354834877,1,"Spring"
"5623",0.359937540043174,0.66,"Spring"
"5624",0.164193781569451,0.36,"Spring"
"5625",0.595322127366003,0.66,"Spring"
"5626",1.94803081553898,0.92,"Spring"
"5627",0.154191373387144,0.2,"Spring"
"5628",0.168140605180656,0.36,"Spring"
"5629",-0.67796898289027,-0.36,"Spring"
"5651",8.37892224187004,1,"Spring"
"5652",8.10443846139848,1,"Spring"
"5653",7.20503134216058,1,"Spring"
"5654",4.36641007356911,0.98,"Spring"
"5655",1.6903636694496,0.94,"Spring"
"5656",3.75231945079408,0.96,"Spring"
"5657",0.159457701997734,0.32,"Spring"
"5658",-1.85484175996114,-1,"Spring"
"5659",1.52977816502216,0.86,"Spring"
"5684",10.4209621291148,1,"Spring"
"5685",16.8676347751418,1,"Spring"
"5686",5.44818777650488,1,"Spring"
"5687",0.455954477485273,0.5,"Spring"
"5688",-1.27374637832284,-0.8,"Spring"
"5689",-1.18481888157315,-0.78,"Spring"
"5690",4.42143840147093,0.98,"Spring"
"5691",1.46455866428083,0.8,"Spring"
"5692",3.5417754824638,0.98,"Spring"
"5713",23.3564727392348,1,"Spring"
"5714",13.1905976005257,1,"Spring"
"5715",2.49404525958637,0.94,"Spring"
"5716",5.4074150645432,1,"Spring"
"5717",-0.616377511197389,-0.34,"Spring"
"5718",2.71053340959393,0.94,"Spring"
"5719",0.175259457275747,0.32,"Spring"
"5720",-0.518147596079599,-0.38,"Spring"
"5721",0.366023392433243,0.5,"Spring"
"5748",4.78019022345575,0.98,"Spring"
"5749",1.10243423102191,0.84,"Spring"
"5750",4.59866678989779,1,"Spring"
"5751",-0.313276063666955,-0.0600000000000001,"Spring"
"5752",1.2776561926633,0.76,"Spring"
"5753",1.00159239178846,0.66,"Spring"
"5754",-1.08601340564079,-0.76,"Spring"
"5755",0.237264644632107,0.34,"Spring"
"5756",0.37269202300147,0.36,"Spring"
"5783",3.89884135961952,0.98,"Spring"
"5784",3.09537506814625,0.98,"Spring"
"5785",2.3815039073296,0.92,"Spring"
"5786",-0.796386489749361,-0.54,"Spring"
"5787",0.156555066745721,0.32,"Spring"
"5788",-0.872974805246329,-0.56,"Spring"
"5789",0.664338212792615,0.66,"Spring"
"5790",0.540606129027625,0.54,"Spring"
"5791",3.66561091419467,0.94,"Spring"
"5818",9.04957670184502,1,"Spring"
"5819",3.07208441727687,0.98,"Spring"
"5820",3.13655808797517,0.98,"Spring"
"5821",-0.599902030405125,-0.38,"Spring"
"5822",-0.337351121661421,-0.2,"Spring"
"5823",0.404889229014143,0.34,"Spring"
"5824",-0.628326326859548,-0.4,"Spring"
"5825",-0.484091178543164,-0.34,"Spring"
"5826",-1.04808466536351,-0.76,"Spring"
"5848",2.64961767613683,0.96,"Spring"
"5849",5.12880782743695,1,"Spring"
"5850",18.5701290613372,1,"Spring"
"5851",0.945176939788276,0.7,"Spring"
"5852",1.99946510746966,0.92,"Spring"
"5853",0.262593909726897,0.4,"Spring"
"5854",0.545042496449711,0.56,"Spring"
"5855",0.243784066022699,0.18,"Spring"
"5856",-0.0817302777534109,0.14,"Spring"
"5881",9.57856604368488,1,"Spring"
"5882",7.97712149709741,1,"Spring"
"5883",2.77130421346072,0.94,"Spring"
"5884",9.98051232433718,1,"Spring"
"5885",2.75101110843965,0.96,"Spring"
"5886",1.79637255159898,0.88,"Spring"
"5887",-1.03075406170974,-0.74,"Spring"
"5888",0.243024575746866,0.28,"Spring"
"5889",0.473738241589636,0.52,"Spring"
"5914",8.27912592789775,1,"Spring"
"5915",0.000107210204365294,0.22,"Spring"
"5916",-0.367858624974896,-0.2,"Spring"
"5917",7.42124476689948,1,"Spring"
"5918",2.20705472038274,0.92,"Spring"
"5919",1.38625732960202,0.92,"Spring"
"5920",0.0273473640743295,0.26,"Spring"
"5921",1.58862737103515,0.88,"Spring"
"5922",4.14318250788242,0.98,"Spring"
"5929",14.6300086289729,1,"Spring"
"5930",2.49450221702096,0.92,"Spring"
"5931",3.32845901447247,0.98,"Spring"
"5932",6.32115319772531,1,"Spring"
"5957",3.23718684169265,0.96,"Spring"
"5958",11.9675627887317,1,"Spring"
"5959",4.12624198277512,0.98,"Spring"
"5960",52.7257646598159,1,"Spring"
"5961",32.1064954389901,1,"Spring"
"5962",6.96383110434137,1,"Spring"
"5963",0.583234274091686,0.76,"Spring"
"5964",12.4921904858882,1,"Spring"
"5965",15.3236209496222,1,"Spring"
"5984",-0.432840462354884,-0.16,"Spring"
"5985",3.04346720460203,0.98,"Spring"
"5986",-0.159400073771611,0.24,"Spring"
"5987",0.546235043890039,0.62,"Spring"
"5988",0.257330964792673,0.3,"Spring"
"5989",3.19600513791584,0.96,"Spring"
"5990",7.49297270180596,1,"Spring"
"5991",8.7565002216261,1,"Spring"
"5992",2.38333063224256,0.92,"Spring"
"6014",103.338874974019,1,"Spring"
"6015",2.75975899264987,0.98,"Spring"
"6016",18.2786041525716,1,"Spring"
"6017",96.3108251878481,1,"Spring"
"6018",12.1645465394016,1,"Spring"
"6019",8.21154319317803,1,"Spring"
"6038",2.2613772973372,0.96,"Spring"
"6039",9.07740847695425,1,"Spring"
"6040",15.7364098903785,1,"Spring"
"6041",1.19957854028325,0.82,"Spring"
"6042",0.721095940883038,0.7,"Spring"
"6043",-0.249591393244332,0.02,"Spring"
"6044",-0.11010057694592,-0.02,"Spring"
"6045",4.94726215789771,1,"Spring"
"6046",3.39811929371947,1,"Spring"
"6070",2.73857566014486,0.96,"Spring"
"6071",0.418169195541162,0.46,"Spring"
"6072",0.0375622617292939,0.28,"Spring"
"6073",0.710118426893832,0.68,"Spring"
"6074",6.75556462177431,1,"Spring"
"6075",0.728576811230902,0.6,"Spring"
"6076",2.67698242473748,0.96,"Spring"
"6077",-0.412483542139522,-0.2,"Spring"
"6078",3.0414016645946,0.98,"Spring"
"6100",11.0367037590066,1,"Spring"
"6101",22.5028680853471,1,"Spring"
"6102",9.47451008211791,1,"Spring"
"6103",3.29496838420682,0.98,"Spring"
"6104",3.32883852372376,0.96,"Spring"
"6105",11.8217074667573,1,"Spring"
"6106",3.95992987244562,1,"Spring"
"6107",-1.43970154067382,-0.98,"Spring"
"6108",5.28240288072459,1,"Spring"
"6133",5.55881816350234,1,"Spring"
"6134",7.02988343939473,1,"Spring"
"6135",1.48807759593208,0.88,"Spring"
"6136",5.92116546591859,1,"Spring"
"6137",-1.1311173216649,-0.72,"Spring"
"6138",-0.560401563416774,-0.4,"Spring"
"6139",4.77396818149084,0.98,"Spring"
"6140",1.69789487924911,0.86,"Spring"
"6141",8.92167530391467,1,"Spring"
"6162",3.07111207138269,0.96,"Spring"
"6163",17.7256467825753,1,"Spring"
"6164",2.55869397144759,0.92,"Spring"
"6165",5.53678054472477,1,"Spring"
"6166",-0.421939089173135,-0.2,"Spring"
"6167",1.02705782813787,0.8,"Spring"
"6168",0.973109825440563,0.8,"Spring"
"6169",-0.728153921066142,-0.54,"Spring"
"6170",4.95696389260032,1,"Spring"
"6197",0.930351782821939,0.86,"Spring"
"6198",4.80427612069307,1,"Spring"
"6199",3.49646788844633,1,"Spring"
"6200",0.139577259890499,0.4,"Spring"
"6201",0.254928840618615,0.3,"Spring"
"6202",4.66148805632931,1,"Spring"
"6203",-0.959872713102033,-0.64,"Spring"
"6204",-0.894413189087112,-0.54,"Spring"
"6205",0.0606925708327443,0.2,"Spring"
"6232",68.0090687224487,1,"Spring"
"6233",117.208084466378,1,"Spring"
"6234",127.986356034934,1,"Spring"
"6235",0.205557405198809,0.26,"Spring"
"6236",-1.28505687770649,-0.86,"Spring"
"6237",3.07667821789698,1,"Spring"
"6238",2.37945423102041,0.94,"Spring"
"6239",2.15033873324865,0.92,"Spring"
"6240",3.05195202391624,0.96,"Spring"
"6267",3.06264376018027,0.98,"Spring"
"6268",5.01251560681797,1,"Spring"
"6269",12.0750284253248,1,"Spring"
"6270",0.442946266267049,0.5,"Spring"
"6271",-0.687232201404057,-0.4,"Spring"
"6272",5.40521018240476,1,"Spring"
"6273",-0.688997140974676,-0.62,"Spring"
"6274",5.25532536019773,1,"Spring"
"6275",-1.4263147298296,-0.94,"Spring"
"6297",0.961364897590242,0.72,"Spring"
"6298",13.978065238286,1,"Spring"
"6299",6.75981832810342,1,"Spring"
"6300",0.253393345321337,0.34,"Spring"
"6301",6.29623408843667,1,"Spring"
"6302",0.885280489644507,0.7,"Spring"
"6303",0.0212807388446303,0.36,"Spring"
"6304",0.0946488271733909,0.22,"Spring"
"6305",1.15731937471928,0.72,"Spring"
"6330",14.5840398909162,1,"Spring"
"6331",11.3877785875282,1,"Spring"
"6332",3.61857679805149,0.98,"Spring"
"6333",5.31455253921,1,"Spring"
"6334",1.30874166176534,0.88,"Spring"
"6335",2.14903378574301,0.92,"Spring"
"6336",-1.21377442252151,-0.84,"Spring"
"6337",0.822635255612797,0.58,"Spring"
"6338",-0.499248710047652,-0.34,"Spring"
"6363",2.58488508162597,0.94,"Spring"
"6364",-0.23806079528928,0.08,"Spring"
"6365",0.452842870178838,0.62,"Spring"
"6366",4.83907979176102,0.98,"Spring"
"6367",0.581539836460944,0.58,"Spring"
"6368",0.319208244755398,0.48,"Spring"
"6369",-0.594116708771698,-0.38,"Spring"
"6370",1.81284298962318,0.9,"Spring"
"6371",1.71151319699582,0.92,"Spring"
"6378",-0.216092051236561,0.22,"Spring"
"6379",-0.606468499126132,-0.56,"Spring"
"6380",2.79660450544613,0.92,"Spring"
"6405",11.3180402638922,1,"Spring"
"6406",28.8212852377977,1,"Spring"
"6407",14.8133234329427,1,"Spring"
"6408",22.0867514376164,1,"Spring"
"6409",12.207434082752,1,"Spring"
"6410",0.994581784812603,0.82,"Spring"
"6411",0.592982386053862,0.74,"Spring"
"6412",2.86031896067302,0.94,"Spring"
"6413",8.65362129399461,1,"Spring"
"6432",-0.135565647267496,0.02,"Spring"
"6433",2.76831846054476,0.98,"Spring"
"6434",0.215072109336792,0.36,"Spring"
"6435",-0.310584687591423,0.02,"Spring"
"6436",0.33020109746993,0.5,"Spring"
"6437",1.78755555040303,0.86,"Spring"
"6438",40.5274821676724,1,"Spring"
"6439",35.1406462430449,1,"Spring"
"6440",10.8024006616171,1,"Spring"
"6462",100.679333584533,1,"Spring"
"6463",28.2633681702838,1,"Spring"
"6464",39.2436977164197,1,"Spring"
"6465",120.804558600569,1,"Spring"
"6466",16.1305314848061,1,"Spring"
"6467",1.32882763673927,0.8,"Spring"
"6486",7.49343629663914,1,"Spring"
"6487",8.86885313211609,1,"Spring"
"6488",16.2987837903936,1,"Spring"
"6489",1.46178530073794,0.84,"Spring"
"6490",-0.91087494387034,-0.78,"Spring"
"6491",-0.800040977511473,-0.76,"Spring"
"6492",-0.806004891075044,-0.54,"Spring"
"6493",0.321003520310636,0.48,"Spring"
"6494",-0.62786954284203,-0.42,"Spring"
"6518",21.1238805891582,1,"Spring"
"6519",23.6465907045345,1,"Spring"
"6520",13.728607074506,1,"Spring"
"6521",0.176029385497175,0.38,"Spring"
"6522",0.790833321209532,0.74,"Spring"
"6523",-0.784468461561645,-0.44,"Spring"
"6524",1.30393132860605,0.8,"Spring"
"6525",-0.776138965335918,-0.58,"Spring"
"6526",0.195935132576445,0.4,"Spring"
"6548",1.5936999448535,0.84,"Spring"
"6549",14.7729300206211,1,"Spring"
"6550",4.91155559696054,0.98,"Spring"
"6551",1.50980286374171,0.86,"Spring"
"6552",0.0324328785925042,0.4,"Spring"
"6553",6.24314232869435,1,"Spring"
"6554",0.14242095187514,0.32,"Spring"
"6555",-1.56295569652426,-1,"Spring"
"6556",2.89812346384661,0.96,"Spring"
"6581",14.1276093671123,1,"Spring"
"6582",19.7953672498015,1,"Spring"
"6583",5.49546222318915,1,"Spring"
"6584",1.09417560506756,0.82,"Spring"
"6585",-0.550084322454054,-0.36,"Spring"
"6586",-0.856761421013525,-0.56,"Spring"
"6587",3.56039763749984,0.98,"Spring"
"6588",1.04444803278574,0.72,"Spring"
"6589",1.35576228339837,0.86,"Spring"
"6610",40.5317417405838,1,"Spring"
"6611",22.137357595841,1,"Spring"
"6612",10.1848930873665,1,"Spring"
"6613",-0.0283802425273199,0.36,"Spring"
"6614",-0.0156088973660195,0.22,"Spring"
"6615",-0.496753254060806,-0.16,"Spring"
"6616",0.502002664217095,0.64,"Spring"
"6617",-0.588915488252062,-0.36,"Spring"
"6618",0.291074119811082,0.52,"Spring"
"6645",20.7086706701326,1,"Spring"
"6646",18.3417550005368,1,"Spring"
"6647",17.796863821862,1,"Spring"
"6648",0.321911196861282,0.54,"Spring"
"6649",-0.293296228754856,-0.0600000000000001,"Spring"
"6650",0.862198052572684,0.62,"Spring"
"6651",-0.754656735417604,-0.52,"Spring"
"6652",-1.41482441472042,-0.96,"Spring"
"6653",-0.492226852696815,-0.22,"Spring"
"6680",79.8782184380637,1,"Spring"
"6681",95.1384408694492,1,"Spring"
"6682",108.951355939607,1,"Spring"
"6683",-0.0949905401163458,0.1,"Spring"
"6684",-0.948020623132678,-0.62,"Spring"
"6685",1.6005382045689,0.86,"Spring"
"6686",0.178207412593686,0.36,"Spring"
"6687",0.129499928572538,0.42,"Spring"
"6688",1.55090847363079,0.94,"Spring"
"6715",34.7625386601707,1,"Spring"
"6716",15.1213259096906,1,"Spring"
"6717",19.131945930248,1,"Spring"
"6718",3.2048747023462,0.98,"Spring"
"6719",-0.468160375017635,-0.3,"Spring"
"6720",3.93022644515232,1,"Spring"
"6721",-0.00471603472548377,0.18,"Spring"
"6722",1.94510480837736,0.9,"Spring"
"6723",-1.1063619022297,-0.8,"Spring"
"6745",14.755879306998,1,"Spring"
"6746",12.7502444803995,1,"Spring"
"6747",11.0091714215565,1,"Spring"
"6748",-1.06511173173992,-0.76,"Spring"
"6749",0.342064608366084,0.52,"Spring"
"6750",0.881398321892456,0.7,"Spring"
"6751",-0.518718021977619,-0.58,"Spring"
"6752",-1.50458037801168,-0.98,"Spring"
"6753",0.754268125932355,0.54,"Spring"
"6778",22.8587347367822,1,"Spring"
"6779",19.4761398387238,1,"Spring"
"6780",6.33872597593819,1,"Spring"
"6781",1.32526343164026,0.78,"Spring"
"6782",0.0438082142906753,0.46,"Spring"
"6783",-0.0542042998538479,0.22,"Spring"
"6784",-0.832468712667442,-0.72,"Spring"
"6785",-0.513861959091884,-0.22,"Spring"
"6786",-0.963137136483331,-0.82,"Spring"
"6811",-0.667678634642069,-0.44,"Spring"
"6812",-0.149104607377401,0.22,"Spring"
"6813",0.149931685848972,0.54,"Spring"
"6814",0.964320923746865,0.7,"Spring"
"6815",-0.404390842420844,-0.12,"Spring"
"6816",-0.42947457134761,-0.16,"Spring"
"6817",-0.736160059900553,-0.74,"Spring"
"6818",0.402655502852385,0.56,"Spring"
"6819",-0.447153988336678,-0.16,"Spring"
"6826",0.51205989355095,0.66,"Spring"
"6827",4.52970968507036,1,"Spring"
"6852",0.780248498967843,0.8,"Spring"
"6853",2.28023899483573,0.9,"Spring"
"6854",2.85575353634988,0.96,"Spring"
"6855",3.70181972808354,0.98,"Spring"
"6856",19.7564904924742,1,"Spring"
"6857",4.9794310323857,1,"Spring"
"6858",0.237410815643463,0.56,"Spring"
"6859",7.74470357783143,1,"Spring"
"6860",6.0745493788096,0.98,"Spring"
"6879",-0.425291773772581,-0.14,"Spring"
"6880",1.5130574103016,0.84,"Spring"
"6881",-0.54126390881727,-0.46,"Spring"
"6882",0.141874726653568,0.48,"Spring"
"6883",-0.317601964220694,-0.0800000000000001,"Spring"
"6884",1.92219088255557,0.94,"Spring"
"6885",5.46933735015925,0.98,"Spring"
"6886",5.70670276927847,0.98,"Spring"
"6887",5.48237545458414,0.98,"Spring"
"6909",52.0595251747987,1,"Spring"
"6910",10.8888706774492,1,"Spring"
"6911",14.7552476799871,1,"Spring"
"6912",80.5039615347663,1,"Spring"
"6913",3.47680959535681,1,"Spring"
"6914",1.60745369585821,0.86,"Spring"
"6933",1.82678560545977,0.86,"Spring"
"6934",1.64348588254609,0.88,"Spring"
"6935",3.07667973223859,0.94,"Spring"
"6936",0.63214875879463,0.64,"Spring"
"6937",0.0694434085881931,0.3,"Spring"
"6938",-0.9719762719024,-0.86,"Spring"
"6939",-0.726791058137146,-0.56,"Spring"
"6940",2.78655812532918,0.94,"Spring"
"6941",1.35656805191531,0.76,"Spring"
"6965",6.59771056044356,1,"Spring"
"6966",4.91552525124137,0.98,"Spring"
"6967",3.8402812823385,0.98,"Spring"
"6968",-0.186065263143555,0.04,"Spring"
"6969",3.65917743944865,0.96,"Spring"
"6970",-0.202347025298125,0.16,"Spring"
"6971",2.81258465122527,0.96,"Spring"
"6972",-0.856093134655512,-0.66,"Spring"
"6973",0.926875293744826,0.64,"Spring"
"6995",0.0189374936108465,0.52,"Spring"
"6996",3.09576962480091,0.96,"Spring"
"6997",3.16417033428746,0.94,"Spring"
"6998",1.29616907899496,0.94,"Spring"
"6999",3.05752645564939,0.96,"Spring"
"7000",12.5024748411992,1,"Spring"
"7001",1.11392289036054,0.76,"Spring"
"7002",-1.26051654581594,-0.98,"Spring"
"7003",9.54421463021829,1,"Spring"
"7028",6.08339851411654,1,"Spring"
"7029",1.55495767907335,0.88,"Spring"
"7030",0.511592947206482,0.8,"Spring"
"7031",3.6909285668156,0.98,"Spring"
"7032",-1.19101025373227,-0.84,"Spring"
"7033",-0.729228706617632,-0.58,"Spring"
"7034",3.31363671787844,0.98,"Spring"
"7035",0.470638425446432,0.54,"Spring"
"7036",3.84156248206319,0.98,"Spring"
"7057",0.992300804826812,0.86,"Spring"
"7058",6.85374984297463,1,"Spring"
"7059",2.11639094611577,0.98,"Spring"
"7060",2.05106553500815,0.94,"Spring"
"7061",0.691547571352243,0.62,"Spring"
"7062",0.431846168078602,0.62,"Spring"
"7063",0.244043223082204,0.4,"Spring"
"7064",-0.487921963435977,-0.3,"Spring"
"7065",2.49860744960202,0.96,"Spring"
"7092",3.20606908751972,0.96,"Spring"
"7093",1.67006132761316,0.92,"Spring"
"7094",1.79638517815639,0.86,"Spring"
"7095",-0.29373069464282,-0.02,"Spring"
"7096",-0.443128254204629,-0.22,"Spring"
"7097",2.79831105751986,0.98,"Spring"
"7098",-1.09070851558266,-0.78,"Spring"
"7099",-1.50369379298058,-0.98,"Spring"
"7100",-0.663405090391144,-0.42,"Spring"
"7127",24.1179775183086,1,"Spring"
"7128",38.5449180923712,1,"Spring"
"7129",36.4535695266005,1,"Spring"
"7130",0.174259408372312,0.3,"Spring"
"7131",4.04879248232826,0.98,"Spring"
"7132",4.02989842234373,1,"Spring"
"7133",1.62249740700832,0.84,"Spring"
"7134",0.261138461420191,0.4,"Spring"
"7135",3.34521971686889,0.96,"Spring"
"7162",3.31944652982319,0.94,"Spring"
"7163",1.28136639051121,0.82,"Spring"
"7164",1.10795875600618,0.86,"Spring"
"7165",1.42569434772356,0.82,"Spring"
"7166",0.63228864131485,0.64,"Spring"
"7167",1.98004070310476,0.92,"Spring"
"7168",-0.60980960962732,-0.46,"Spring"
"7169",3.09152402209559,0.98,"Spring"
"7170",-1.68741284911557,-1,"Spring"
"7192",3.79557676126457,0.96,"Spring"
"7193",6.48437033544668,1,"Spring"
"7194",4.30377930245456,0.96,"Spring"
"7195",-0.918756145531094,-0.68,"Spring"
"7196",2.65173588516147,0.96,"Spring"
"7197",-0.249609714700583,0,"Spring"
"7198",-0.827586398007419,-0.8,"Spring"
"7199",-1.1061826466279,-0.78,"Spring"
"7200",1.712050470277,0.84,"Spring"
"7225",8.97815538311178,1,"Spring"
"7226",2.2341102819659,0.88,"Spring"
"7227",1.16943514107237,0.82,"Spring"
"7228",2.53340750820582,0.98,"Spring"
"7229",0.490970425948098,0.66,"Spring"
"7230",1.11184081613164,0.76,"Spring"
"7231",-1.30043198128014,-0.88,"Spring"
"7232",1.18991784260798,0.7,"Spring"
"7233",-0.848850304936215,-0.56,"Spring"
"7258",-0.819492670282754,-0.6,"Spring"
"7259",-0.834954054539296,-0.76,"Spring"
"7260",-0.264407572251332,0.02,"Spring"
"7261",1.14620163968375,0.76,"Spring"
"7262",-0.0025310639487882,0.26,"Spring"
"7263",-0.336175059927041,-0.16,"Spring"
"7264",-0.737664570692409,-0.72,"Spring"
"7265",0.0450328144990739,0.36,"Spring"
"7266",-0.421244547874117,-0.24,"Spring"
"7273",3.32088640758428,0.98,"Spring"
"7298",-0.121408338414973,0.46,"Spring"
"7299",1.97266692978902,0.9,"Spring"
"7300",0.399813327611014,0.58,"Spring"
"7301",3.41197070528503,0.98,"Spring"
"7302",17.6228479414906,1,"Spring"
"7303",3.03324371454832,0.96,"Spring"
"7304",1.07688634687495,0.84,"Spring"
"7305",8.80446389295805,1,"Spring"
"7306",3.25137754013706,0.96,"Spring"
"7325",-0.597962421227393,-0.32,"Spring"
"7326",0.90752298539983,0.78,"Spring"
"7327",-0.416429109953848,-0.16,"Spring"
"7328",0.743971731332478,0.68,"Spring"
"7329",0.826290544566612,0.76,"Spring"
"7330",4.08671485559969,0.98,"Spring"
"7331",14.3557600799074,1,"Spring"
"7332",12.2561562004506,1,"Spring"
"7333",13.8257274052748,1,"Spring"
"7355",32.9394435666583,1,"Spring"
"7356",12.0953872875499,1,"Spring"
"7357",14.8508478643932,1,"Spring"
"7358",36.072341141496,1,"Spring"
"7359",6.62047634858111,1,"Spring"
"7360",0.814149207618844,0.8,"Spring"
"7379",0.450759561607039,0.6,"Spring"
"7380",0.534871639986861,0.54,"Spring"
"7381",1.25783070812349,0.78,"Spring"
"7382",2.2820952767981,0.92,"Spring"
"7383",0.0943056163018708,0.24,"Spring"
"7384",-0.316836197441144,-0.0600000000000001,"Spring"
"7385",-0.152742281012954,0.14,"Spring"
"7386",3.06144738732293,0.98,"Spring"
"7387",1.15172469656454,0.74,"Spring"
"7411",5.78257993868668,1,"Spring"
"7412",6.12271324413994,1,"Spring"
"7413",1.95264270013968,0.88,"Spring"
"7414",1.40447073136991,0.82,"Spring"
"7415",4.8507798608052,1,"Spring"
"7416",-0.706042237575044,-0.48,"Spring"
"7417",3.75517752794496,1,"Spring"
"7418",-0.364235570927134,-0.16,"Spring"
"7419",2.06001481174514,0.94,"Spring"
"7441",-0.389848775829055,0,"Spring"
"7442",0.380674156137959,0.52,"Spring"
"7443",1.15180710507018,0.76,"Spring"
"7444",2.83469462926661,0.96,"Spring"
"7445",4.12377534594835,0.98,"Spring"
"7446",10.0402375765752,1,"Spring"
"7447",2.27344218984663,0.96,"Spring"
"7448",-0.239915641771514,-0.02,"Spring"
"7449",11.6206463666875,1,"Spring"
"7474",3.71456573287748,0.98,"Spring"
"7475",1.31222868679295,0.8,"Spring"
"7476",0.528400666966414,0.66,"Spring"
"7477",4.40632588368285,0.98,"Spring"
"7478",0.88360295199058,0.7,"Spring"
"7479",-0.232778546275313,0.04,"Spring"
"7480",3.24029215550639,0.98,"Spring"
"7481",1.15626405985091,0.76,"Spring"
"7482",3.61448018542535,0.98,"Spring"
"7503",8.36366833275798,1,"Spring"
"7504",2.90205602312542,0.98,"Spring"
"7505",1.97443432144821,0.92,"Spring"
"7506",1.8623651460028,0.92,"Spring"
"7507",1.35359149575799,0.74,"Spring"
"7508",0.677981019835338,0.74,"Spring"
"7509",2.09711465809328,0.92,"Spring"
"7510",1.02408966794719,0.78,"Spring"
"7511",2.06416391822483,0.9,"Spring"
"7538",4.01590788850912,0.98,"Spring"
"7539",1.57123061634481,0.82,"Spring"
"7540",0.396262268787515,0.5,"Spring"
"7541",0.533638145172951,0.56,"Spring"
"7542",-0.212779875110193,0,"Spring"
"7543",2.28578460663546,0.98,"Spring"
"7544",-0.411019711790973,-0.0800000000000001,"Spring"
"7545",-0.829814800597648,-0.62,"Spring"
"7546",0.742727433572447,0.66,"Spring"
"7573",22.7481909860445,1,"Spring"
"7574",35.7327057422522,1,"Spring"
"7575",29.4995071164101,1,"Spring"
"7576",2.17117187840369,0.94,"Spring"
"7577",4.11965562583649,0.98,"Spring"
"7578",5.83457025660131,1,"Spring"
"7579",2.55766083949265,0.94,"Spring"
"7580",2.08411778738028,0.92,"Spring"
"7581",3.1631678393161,0.96,"Spring"
"7608",4.270376454555,0.98,"Spring"
"7609",0.943856655777707,0.72,"Spring"
"7610",0.371141944101767,0.52,"Spring"
"7611",7.66807404121985,1,"Spring"
"7612",1.05395834717667,0.76,"Spring"
"7613",8.08418496279198,1,"Spring"
"7614",0.275337163057293,0.64,"Spring"
"7615",5.23558174098013,1,"Spring"
"7616",-0.00129232938148683,0.24,"Spring"
"7638",2.69770019086597,0.96,"Spring"
"7639",1.88275202764117,0.88,"Spring"
"7640",1.81406922821535,0.9,"Spring"
"7641",-0.609387673578886,-0.38,"Spring"
"7642",1.84729841846707,0.88,"Spring"
"7643",1.66459525324692,0.88,"Spring"
"7644",0.243788274242107,0.5,"Spring"
"7645",-0.647942591636544,-0.44,"Spring"
"7646",3.3722007037654,1,"Spring"
"7671",3.09110086982397,0.96,"Spring"
"7672",0.381727096566723,0.52,"Spring"
"7673",0.522721642627781,0.54,"Spring"
"7674",3.39939213773138,0.96,"Spring"
"7675",1.6420522396524,0.82,"Spring"
"7676",3.20520346544139,0.96,"Spring"
"7677",-0.0726810727708906,0.14,"Spring"
"7678",1.74902643880064,0.9,"Spring"
"7679",-0.447642573643884,-0.3,"Spring"
"7704",-0.723829611609935,-0.58,"Spring"
"7705",-0.514885730950998,-0.2,"Spring"
"7706",-0.0763284331980626,0.24,"Spring"
"7707",0.0533768383954283,0.44,"Spring"
"7708",0.109068791427455,0.28,"Spring"
"7709",-0.102622603087739,0.2,"Spring"
"7710",-0.613363008879033,-0.78,"Spring"
"7711",0.0615935478919317,0.46,"Spring"
"7712",-0.550311181510177,-0.38,"Spring"
"7743",0.388476380945563,0.74,"Spring"
"7744",5.7108061271101,1,"Spring"
"7745",3.68198027813408,0.96,"Spring"
"7746",13.9357064404527,1,"Spring"
"7747",33.8351769209729,1,"Spring"
"7748",1.83342664252265,0.92,"Spring"
"7749",1.4873344252769,0.88,"Spring"
"7750",6.63671639842853,1,"Spring"
"7751",9.49745635642215,1,"Spring"
"7770",-0.486094195588785,-0.22,"Spring"
